Category_name,Cat_id,Keywords,Monthly_num_search,Avg_monthly_click,Competitiveness,2024-02-29,2024-03-01,2024-03-02,2024-03-03,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-09,2024-03-10,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-16,2024-03-17,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-23,2024-03-24,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-03-29
화장품/미용,50000002,탬버린즈,73200.0,505.5,높음,67.23538,67.42496,63.09636,63.94944,63.75987,66.95102,69.2259,68.24644,73.04897,80.09478,70.83728,84.39178,84.9289,85.87677,100.0,77.88309,69.47867,69.35229,74.84992,72.73301,81.16903,78.45181,79.9684,75.51342,69.73143,74.2496,75.00789,68.02527,64.42338,68.43601
화장품/미용,50000002,남자스킨로션,11540.0,90.8,중간,11.34281,12.51184,12.22748,14.12322,14.34439,13.77567,13.5545,12.98578,9.9526,10.39494,12.85939,13.61769,13.23854,12.76461,9.9526,9.44707,10.07898,12.54344,14.2812,12.95418,13.14375,12.57503,9.2259,10.45813,13.83886,14.09162,12.95418,11.91153,9.60505,8.90995
화장품/미용,50000002,랩시리즈,14310.0,62.4,높음,13.39652,16.05055,15.60821,18.48341,16.17693,16.24012,16.61927,13.87045,13.64928,13.5545,13.5545,15.26066,17.47235,15.38704,14.62875,12.41706,10.6793,12.54344,14.9763,21.13744,17.1248,15.54502,12.57503,11.87993,12.48025,15.13428,14.09162,14.02843,12.22748,12.60663
화장품/미용,50000002,조말론잉글리쉬페어앤프리지아,24090.0,218.0,높음,23.98104,25.6872,25.37124,26.57187,24.29699,23.47551,22.90679,29.57345,28.87835,27.51974,27.99368,25.78199,24.67614,26.76145,29.38388,25.90837,24.48657,25.56082,26.72985,32.60663,25.02369,23.72827,22.71721,22.18009,24.89731,22.812,23.38072,24.9605,23.85466,21.01105
화장품/미용,50000002,에스쁘아쿠션,15740.0,131.9,중간,18.26503,35.65823,31.69136,29.90409,22.88578,21.66521,22.75501,29.25021,14.90845,17.30601,19.96512,16.52136,18.26503,17.3496,18.09067,19.22406,17.48038,22.44986,21.1421,18.35222,20.27027,17.3496,20.22667,19.44202,20.40104,20.74978,19.65998,20.83696,17.95989,16.91368
화장품/미용,50000002,시카플라스트b5,8580.0,148.4,높음,9.63382,16.34699,16.52136,15.38796,12.81604,14.21098,14.51612,16.60854,9.98256,12.9904,12.55448,9.85178,10.33129,10.89799,9.37227,9.37227,9.54664,11.11595,9.1979,12.4673,13.64428,14.69049,12.16216,14.47253,15.2136,14.6469,11.76983,11.98779,10.46207,9.24149
화장품/미용,50000002,여자향수,12940.0,68.7,높음,17.69834,17.56756,14.38535,17.3496,18.09067,16.8265,21.1857,21.01133,19.57279,20.44463,21.83958,25.63208,23.27811,24.89102,28.07323,18.74455,15.03923,14.86486,18.22144,18.87532,17.04446,16.3034,15.30078,13.25196,14.55972,16.91368,16.3034,16.2598,16.8265,15.47515
화장품/미용,50000002,구달청귤비타c세럼,23840.0,366.8,높음,21.09851,58.06451,72.14472,57.71578,50.5231,42.98169,52.78988,100.0,32.47602,33.30427,31.56059,26.28596,24.32432,26.72188,24.36791,29.11944,28.11682,31.517,28.2476,27.20139,26.5911,26.98343,23.80122,22.49346,26.5911,24.54228,24.06277,23.97558,23.10374,21.1857
화장품/미용,50000002,눈썹펜슬,11390.0,289.5,높음,17.3496,23.06015,19.44202,18.22144,16.95727,17.61115,15.17,19.31124,16.65213,20.00871,17.26242,17.04446,15.2136,17.04446,17.78552,12.33653,13.12118,16.65213,14.82127,14.47253,13.51351,12.77244,13.20836,16.65213,16.04184,18.04707,19.44202,14.47253,12.55448,10.68003
화장품/미용,50000002,나스쿠션,13350.0,93.8,높음,15.7105,20.74139,19.59399,20.21182,18.49073,18.66725,19.54986,23.12444,19.24095,21.0503,21.44748,21.80052,20.38834,25.72815,20.12356,17.21094,19.32921,22.72727,20.12356,20.78552,20.74139,20.25595,15.88702,15.79876,18.53486,17.2992,16.10767,15.40158,18.13768,14.91615
화장품/미용,50000002,라셀턴풋솔루션리페어앰플,14930.0,503.2,낮음,12.26831,13.28331,14.1218,15.18093,14.69549,17.78464,21.40335,21.57987,20.25595,20.34421,23.12444,22.50661,25.9488,26.91968,24.22771,19.4616,20.25595,25.41924,21.97705,27.18446,25.24271,21.88879,27.75816,26.61076,28.37599,22.59488,21.53574,21.93292,24.31597,19.63812
화장품/미용,50000002,디올블루밍부케,13750.0,179.7,높음,27.75816,25.59576,25.99293,23.2127,19.0203,17.07855,18.57899,20.78552,18.04942,23.25684,23.65401,18.62312,19.94704,23.16857,25.37511,18.57899,22.7714,22.55075,18.8879,16.24007,17.43159,17.69638,16.46072,18.75551,18.18181,19.0203,17.51985,18.31421,18.13768,19.41747
화장품/미용,50000002,록시땅,55900.0,155.4,중간,81.421,77.75816,75.02206,73.91879,84.1571,87.42277,79.08208,73.91879,78.72903,74.3601,71.49161,83.0097,79.08208,85.83406,83.71579,77.18446,62.9744,67.38746,72.06531,78.28773,83.80406,76.12533,84.33362,69.99117,70.74139,81.24448,100.0,82.30361,73.2127,77.22859
화장품/미용,50000002,니베아데오드란트,9570.0,63.2,높음,10.812,12.66548,11.60635,13.76875,15.57811,15.35745,15.22506,13.50397,10.72374,12.00353,14.47484,13.5481,12.48896,14.82789,12.53309,13.10679,11.73874,15.09267,16.41659,14.65136,13.06266,12.66548,10.01765,12.00353,16.99029,17.56398,14.47484,18.00529,14.1218,11.03265
화장품/미용,50000002,바이오더마립밤,15450.0,307.2,높음,22.761,33.25086,33.00346,33.54774,33.3993,31.86541,31.1232,32.80554,22.2662,23.84957,26.91736,24.69074,24.88866,24.44334,23.55269,23.30529,21.91984,26.76892,30.47996,25.03711,22.71152,20.63334,20.63334,18.10984,21.96932,21.87036,21.32607,19.14893,16.22958,14.59673
화장품/미용,50000002,센텔리안24마데카크림,17170.0,313.0,높음,30.72736,51.06382,37.4567,36.86293,30.67788,30.23255,34.38891,60.56407,26.66996,24.69074,26.27412,25.77931,30.52944,24.98762,23.65165,20.83127,21.7714,25.82879,26.37308,24.44334,25.03711,23.10737,22.0188,22.95893,24.93814,25.68035,22.81048,23.20633,22.41464,17.86244
화장품/미용,50000002,디어달리아쿠션,3810.0,37.6,높음,2.02869,2.86986,100.0,5.14596,4.40376,5.24492,4.45324,3.61207,2.7709,2.72142,1.78129,2.96882,3.16674,6.72934,1.78129,1.63285,2.62246,2.02869,1.58337,2.17714,1.92973,2.62246,1.43493,1.48441,1.88025,1.33597,3.16674,1.53389,2.57298,1.43493
화장품/미용,50000002,컬크림,22050.0,57.1,높음,38.44631,43.14695,46.85799,40.92033,39.43592,34.88372,30.92528,33.1519,32.85502,37.35774,37.25878,35.37852,34.53735,34.48787,30.08411,29.29242,38.39683,39.68332,33.79515,33.49826,31.96437,31.51904,32.40969,36.02177,36.46709,34.09203,31.22216,31.22216,29.63879,28.99554
화장품/미용,50000002,남자로션,12840.0,53.1,높음,17.12023,22.85997,20.63334,21.52399,23.10737,25.08659,23.30529,23.45373,18.85205,17.81296,21.87036,23.55269,24.39386,20.28698,18.90153,19.04997,17.9614,20.93023,20.53438,21.22711,22.06828,20.33646,18.50569,16.37803,20.83127,23.75061,23.45373,20.88075,20.78179,17.91192
화장품/미용,50000002,아비노바디로션,10880.0,78.10000000000001,중간,28.59618,40.55459,38.04159,43.06759,38.30155,37.435,36.04852,35.61525,24.61005,28.76949,31.28249,30.50259,33.62218,32.49566,24.09012,19.15077,25.90987,28.76949,28.59618,35.18197,32.06239,29.54939,25.4766,21.92374,25.90987,30.76256,33.44887,29.63604,25.73656,20.27729
화장품/미용,50000002,혁신개념,9680.0,2.0,높음,22.61698,31.02253,29.89601,34.31542,37.26169,34.05545,32.92894,33.53552,24.26343,29.11611,27.9896,32.84228,31.36915,26.68977,25.73656,24.35008,25.04332,27.72963,27.90294,27.9896,27.29636,27.38301,20.4506,17.76429,20.62391,26.08318,24.87001,23.91681,26.77642,24.43674
화장품/미용,50000002,센텔리안24,29140.0,350.3,높음,71.66377,78.16291,100.0,82.49566,65.07798,74.52339,75.82322,88.2149,56.49913,54.07279,62.13171,59.4454,64.29809,64.21143,60.13864,52.33968,56.75909,61.1785,59.35875,60.57192,63.6915,60.05199,56.58578,58.23223,61.61178,63.17157,63.77816,65.25129,66.46447,65.51126
화장품/미용,50000002,오휘기초세트,11060.0,167.4,중간,29.89601,37.60831,33.01559,35.35528,32.2357,34.92201,36.39514,33.70883,28.9428,28.07625,32.14904,35.18197,30.50259,36.30849,32.2357,30.50259,29.02946,35.18197,29.37608,38.38821,33.88214,33.36221,28.16291,25.4766,28.50953,31.71577,35.44194,33.10225,32.32235,27.29636
화장품/미용,50000002,미백크림,14490.0,133.4,중간,32.49566,41.85441,39.86135,41.85441,41.94107,41.33448,48.26689,46.53379,36.13518,40.29462,43.58752,44.88734,43.58752,42.02772,40.55459,37.00173,38.38821,41.07452,44.1941,44.88734,48.87348,47.05372,42.11438,42.89428,49.91334,46.79376,43.41421,40.90121,41.16117,35.61525
화장품/미용,50000002,베네피트틴트,17660.0,102.2,중간,45.62841,52.82331,55.10018,52.00364,48.45173,48.26958,50.54644,48.9071,46.35701,50.91074,60.10928,58.74316,100.0,72.40437,67.39526,46.99453,56.8306,51.27504,50.0,47.8142,53.00546,45.08196,44.26229,46.17486,53.00546,45.26411,42.53187,43.71584,41.89435,34.97267
화장품/미용,50000002,바이오가바디워시,10510.0,118.8,중간,25.50091,33.69763,34.79052,37.88706,36.52094,31.51183,29.87249,30.14571,25.8652,25.22768,28.50637,34.8816,33.4244,33.60655,29.32604,23.67941,22.67759,44.89981,36.06557,35.33697,33.0601,33.15118,25.8652,28.59744,46.90346,37.88706,33.0601,28.59744,27.50455,21.40255
화장품/미용,50000002,우드향바디워시,110.0,0.0,높음,0.45537,0.72859,0.63752,0.45537,0.45537,0.72859,0.45537,0.54644,0.54644,0.45537,,,,,,,,,,,,,,,,,,,,
화장품/미용,50000002,미용가위,10760.0,309.6,중간,26.13843,26.68488,29.05282,32.78688,29.32604,31.78506,37.79599,35.88342,35.2459,36.33879,29.78142,36.61202,37.70491,36.33879,34.60837,28.77959,24.86338,30.96539,32.14936,29.96357,31.51183,31.51183,29.05282,29.41712,26.04735,35.79234,33.4244,32.96903,30.32786,28.87067
화장품/미용,50000002,케라시스샴푸,14560.0,226.8,높음,45.26411,49.08925,50.27322,53.46083,46.99453,47.08561,44.80874,41.16575,35.88342,42.98724,48.72495,45.81056,41.89435,44.44444,39.34426,37.15846,40.16393,50.18214,47.35883,46.90346,40.52823,38.25136,34.24408,35.79234,45.26411,45.53734,40.07285,42.0765,41.53005,38.79781
화장품/미용,50000002,조말론우드세이지앤씨솔트,19660.0,138.6,중간,47.44218,41.69586,48.49334,48.28311,44.98948,42.1864,47.30203,43.44779,46.95164,46.88156,45.48002,46.74141,44.42887,49.12403,50.87596,44.0084,45.33987,53.25858,51.22634,53.04835,48.07288,45.90049,42.88717,43.51786,42.39663,46.11072,43.0974,42.81709,45.5501,38.54239
화장품/미용,50000002,클리오팩트,10930.0,237.1,중간,15.41695,34.548,12.40364,23.26559,14.85634,12.33356,11.07217,71.68885,16.04765,24.03644,13.31464,53.60896,15.97757,13.94533,12.19341,40.85494,14.71618,14.50595,20.32235,12.75402,13.38472,15.2768,24.80728,7.56832,11.21233,100.0,20.04204,17.58934,13.80518,9.11002
화장품/미용,50000002,로레알샴푸,13460.0,144.6,중간,27.25998,31.95515,35.73931,40.3644,34.12754,34.19761,29.92291,33.98738,24.24667,31.46461,30.69376,28.17098,26.62929,32.23545,27.96075,24.24667,25.78836,34.40784,31.39453,28.66152,29.71268,24.03644,24.31674,24.38682,26.76944,30.62368,31.88507,27.47021,30.20322,23.68605
화장품/미용,50000002,우르오스바디워시,5890.0,102.7,높음,14.3658,20.1822,20.81289,36.08969,22.28451,28.10091,18.36019,16.95865,14.57603,23.19551,17.65942,18.71058,18.85073,18.14996,18.78065,12.19341,6.16678,6.02662,5.88647,6.93763,5.53608,5.60616,5.25578,7.0077,5.88647,6.93763,7.35809,6.44709,5.67624,4.97547
화장품/미용,50000002,참존기초세트,11230.0,358.5,중간,21.02312,27.33006,28.87175,29.36229,26.2789,27.33006,27.68044,26.55921,30.97407,25.01751,27.33006,29.29222,25.43798,26.48913,29.57252,21.02312,20.60266,24.66713,27.04975,24.03644,28.80168,24.31674,29.29222,21.86405,28.17098,29.71268,30.5536,25.85844,24.59705,18.57042
화장품/미용,50000002,순수염색약,12340.0,330.5,중간,34.5679,35.22633,36.4609,36.79012,24.19753,27.81893,30.12345,30.86419,26.09053,93.74485,34.32098,35.14403,31.76954,29.46502,33.58024,23.20987,27.57201,36.21399,34.81481,32.51028,35.96707,28.97119,25.92592,34.97942,35.39094,48.55967,34.6502,28.97119,29.46502,26.09053
화장품/미용,50000002,도미나스크림,14430.0,219.6,중간,30.9465,36.13168,44.85596,36.21399,33.82716,34.23868,61.56378,39.58847,32.01646,40.1646,30.9465,53.90946,37.69547,36.29629,43.786,32.51028,34.15637,58.93004,35.14403,32.18106,38.3539,41.893,31.60493,34.07407,66.17283,31.27572,35.55555,44.93827,38.68312,26.41975
화장품/미용,50000002,빌리프모이스처라이징밤,7760.0,71.8,높음,18.76543,28.23045,25.43209,30.9465,27.81893,23.29218,22.30452,26.74897,18.2716,16.4609,22.79835,22.79835,21.64609,20.98765,22.22222,16.95473,17.11934,23.53909,23.12757,20.49382,21.06995,20.74074,18.3539,16.87242,19.91769,23.53909,21.893,17.28395,16.95473,14.6502
화장품/미용,50000002,지앤레이디미스트50ml,0.0,0.0,중간,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화장품/미용,50000002,롬앤쥬시래스팅틴트,20750.0,152.0,중간,51.68724,99.83539,86.25514,95.06172,69.30041,75.80246,79.01234,100.0,45.18518,48.06584,53.66255,46.33744,43.04526,48.64197,47.98353,46.33744,44.36213,55.06172,47.24279,45.18518,43.786,42.96296,43.12757,47.4074,47.98353,55.96707,55.55555,46.50205,49.54732,44.03292
화장품/미용,50000002,자작나무수분크림,12490.0,93.9,중간,27.87003,46.7148,42.74368,44.69314,42.23826,38.48375,38.41155,44.11552,25.55956,26.13718,30.75812,26.787,26.06498,24.33212,25.99277,26.35379,25.70397,25.55956,28.66425,27.22021,27.58122,27.79783,23.10469,22.09386,28.73646,25.84837,27.65342,25.48736,24.98194,23.75451
화장품/미용,50000002,등드름바디워시,16040.0,380.0,높음,34.51263,41.58844,39.27797,49.31407,44.47653,44.62093,38.98916,38.84476,32.77978,30.61371,40.57761,37.83393,39.56678,40.86642,37.76173,32.34657,31.91335,42.23826,42.88808,39.42238,36.8231,35.09025,31.04693,31.26353,39.78339,43.10469,38.98916,37.97833,40.2166,36.8231
화장품/미용,50000002,달바세럼,11790.0,194.3,중간,27.29241,43.6101,30.54151,27.22021,34.00722,40.36101,26.8592,30.46931,18.48375,21.51624,23.24909,16.46209,16.9675,24.33212,21.94945,24.62093,40.93862,23.89891,28.73646,20.86642,18.77256,18.33935,16.38989,19.92779,35.81227,45.05415,18.77256,18.70036,22.23826,24.69314
화장품/미용,50000002,하트퍼센트립펜슬,22810.0,384.5,중간,41.94945,71.40794,66.35379,100.0,57.76173,54.07942,62.16606,80.2888,48.08664,52.70758,62.74368,71.33574,59.56678,61.01083,63.97111,58.19494,51.04693,58.12274,49.02527,48.23104,45.05415,43.24909,43.17689,41.94945,44.33212,43.24909,46.42599,46.64259,40.72202,35.74007
화장품/미용,50000002,조르지오아르마니파운데이션,14380.0,164.5,높음,36.10108,39.92779,40.79422,36.46209,36.02888,33.06859,36.46209,34.22382,31.84115,34.44043,36.9675,33.93501,31.76895,34.58483,34.36823,31.98555,33.14079,34.72924,33.3574,33.06859,31.55234,31.84115,28.88086,29.89169,35.52346,35.37906,34.87364,31.62454,32.49097,29.16967
화장품/미용,50000002,공스킨비타민올인원로션,10430.0,18.7,중간,46.0396,43.36633,46.93069,34.55445,46.83168,53.26732,54.15841,46.0396,36.93069,43.46534,39.60396,33.66336,40.0,36.83168,37.12871,30.39603,35.0495,33.26732,26.23762,31.28712,37.22772,29.90099,31.68316,22.77227,26.83168,24.25742,18.51485,24.75247,25.0495,20.59405
화장품/미용,50000002,클리오쿠션,17820.0,134.3,중간,65.0495,93.46534,75.64356,100.0,63.0693,64.0594,59.90099,99.70297,48.0198,54.15841,55.34653,54.35643,51.28712,49.80198,46.63366,56.73267,50.19801,55.74257,54.0594,50.79207,44.75247,47.62376,43.36633,44.75247,50.19801,54.55445,50.39603,52.17821,45.84158,47.0297
화장품/미용,50000002,자석젤,8720.0,53.7,높음,36.0396,30.99009,29.20792,26.23762,29.80198,30.79207,34.0594,33.26732,29.0099,27.32673,25.24752,28.41584,30.49504,28.71287,28.91089,26.63366,22.0792,23.26732,26.53465,24.65346,26.43564,28.61386,29.70297,23.96039,20.79207,28.0198,27.72277,29.60396,28.51485,24.95049
화장품/미용,50000002,헤어팩,18490.0,146.29999999999998,중간,62.67326,64.0594,71.28712,75.34653,57.12871,62.97029,57.62376,56.53465,53.86138,56.43564,63.56435,58.21782,58.71287,62.47524,54.15841,56.33663,51.18811,66.53465,55.0495,58.71287,58.61386,56.43564,53.46534,49.70297,63.46534,62.67326,59.0099,55.94059,50.89108,51.78217
화장품/미용,50000002,ahc선스틱,17000.0,200.9,중간,30.19801,49.90099,44.75247,44.35643,56.33663,48.11881,57.62376,50.19801,35.34653,41.0891,48.41584,43.76237,41.88118,49.60396,62.47524,52.77227,56.0396,61.68316,79.90099,63.36633,63.86138,61.0891,57.62376,67.42574,75.24752,63.86138,62.17821,77.72277,52.47524,55.14851
화장품/미용,50000002,맥스클리닉오일폼,11320.0,227.5,높음,82.58859,58.7057,58.08936,74.73035,61.47919,57.01078,59.16795,79.35285,44.99229,100.0,61.63328,51.92604,45.30046,60.24653,56.54853,51.92604,45.76271,49.76887,79.04468,47.61171,52.85053,53.00462,47.76579,39.90755,51.3097,57.31895,50.69337,48.5362,56.08628,60.55469
화장품/미용,50000002,마스카라,13530.0,103.0,높음,67.33436,77.19568,76.42526,82.58859,76.42526,64.86902,73.3436,80.12326,61.47919,64.25269,67.33436,68.25885,63.02003,67.95069,63.94453,57.01078,61.78736,65.63944,70.87827,68.25885,61.32511,63.94453,56.54853,61.17103,63.63636,68.41294,61.17103,76.88751,66.87211,52.69645
화장품/미용,50000002,헤어오일,16100.0,77.4,중간,89.67642,90.29275,89.8305,95.68567,87.98151,77.50385,87.36517,85.67026,76.1171,70.41602,76.88751,82.58859,80.27734,80.12326,76.88751,71.03235,71.64869,72.72727,76.1171,77.65793,85.36209,72.57318,75.1926,73.65177,72.26502,82.28043,94.453,82.28043,97.99691,82.89676
화장품/미용,50000002,비욘드바디로션,9400.0,138.6,중간,49.76887,50.23112,55.46995,55.62403,52.2342,64.56086,52.69645,48.07395,39.90755,40.36979,45.91679,42.37288,40.83204,53.31278,52.85053,52.38828,46.22496,52.85053,57.01078,45.76271,53.77503,50.23112,42.52696,36.97996,42.68104,43.91371,40.67796,42.52696,42.21879,37.28813
화장품/미용,50000002,시세이도염색약,10870.0,304.5,높음,50.53929,55.9322,56.54853,62.40369,49.30662,55.77812,59.16795,55.62403,50.23112,63.17411,58.39753,55.62403,55.9322,58.85978,66.56394,48.84437,46.68721,58.39753,52.2342,66.25577,55.31587,49.4607,51.46379,47.91987,54.69953,58.85978,50.53929,54.0832,51.61787,45.30046
화장품/미용,50000002,화이트매직파우더,970.0,1.5,높음,2.6862,2.9304,1.5873,3.2967,2.1978,1.4652,1.8315,2.3199,2.0757,4.0293,13.43101,5.8608,8.0586,10.98901,8.4249,7.326,4.5177,5.0061,2.5641,2.0757,2.442,1.7094,1.221,2.9304,3.5409,1.7094,2.1978,1.8315,1.221,1.221
화장품/미용,50000002,ahc마스크팩,9350.0,126.7,중간,33.57753,41.14774,37.60683,37.72893,37.36263,54.70085,38.70573,36.14163,30.64713,33.33333,39.68253,35.16483,40.41514,30.89133,49.69474,29.18192,29.91452,35.77533,34.43223,38.94993,39.80463,36.99633,47.00854,37.36263,37.24053,33.57753,53.72405,41.14774,31.37973,27.22832
화장품/미용,50000002,우르오스스킨로션,6350.0,54.9,높음,14.77411,19.65811,21.00122,23.19902,22.71062,17.70451,20.14652,17.58241,15.38461,16.48351,19.04761,16.36141,19.53601,20.39072,16.23931,11.47741,13.55311,18.55921,20.26862,16.84981,17.46031,18.31501,14.77411,17.09401,23.44322,20.63492,18.19291,18.19291,14.40781,13.55311
화장품/미용,50000002,딥디크오데썽,18380.0,315.8,높음,85.47008,74.72527,69.23076,74.60317,68.25396,61.17216,71.79487,72.89377,67.76556,74.84737,100.0,84.61538,83.27228,73.74847,67.39926,67.27716,75.70207,78.02197,69.47496,73.99267,77.65567,65.07936,64.71306,62.63736,77.28937,63.98046,61.29426,73.50427,76.67887,76.55677
화장품/미용,50000002,헤라글로우쿠션,10850.0,97.7,높음,41.88034,56.28815,57.87545,53.23565,48.35164,48.71794,47.74114,53.84615,36.87423,35.89743,36.75213,45.90964,47.61904,43.95604,39.31623,37.60683,42.85714,34.67643,41.51404,48.10744,45.17704,42.24664,37.48473,36.50793,42.36874,43.83394,40.90354,51.64835,39.92673,29.18192
화장품/미용,50000002,바이오가,18060.0,105.4,중간,50.14464,56.60559,59.98071,73.86692,74.44551,66.92381,64.41658,60.65573,50.24108,47.15525,54.86981,65.47733,64.22372,63.64513,59.11282,46.57666,39.82642,61.90935,63.45226,63.74156,58.53423,51.68756,50.24108,45.51591,53.0376,61.23432,58.05207,53.6162,53.80906,41.08003
화장품/미용,50000002,아토베리어로션,9330.0,135.0,높음,24.68659,32.59402,35.67984,35.19768,38.76567,34.61909,36.162,33.7512,26.90453,24.108,25.16875,30.56894,30.76181,25.07232,25.45805,25.74734,21.21504,21.89006,25.55448,27.77242,29.60462,27.48312,26.5188,22.95081,22.56509,30.37608,40.21215,29.70106,29.2189,19.2864
화장품/미용,50000002,투쿨포스쿨쉐딩,10440.0,72.9,중간,31.43683,55.54484,52.45901,50.9161,43.3944,43.10511,41.65863,56.99132,28.6403,27.77242,29.70106,26.61523,27.86885,26.61523,25.07232,23.72227,26.03664,43.20154,28.83317,24.97589,31.0511,27.48312,27.19382,30.37608,32.69045,32.78688,26.2295,28.44744,23.72227,22.75795
화장품/미용,50000002,삐아컨실러,12290.0,12.6,높음,50.14464,54.29122,51.78399,56.12343,57.47348,48.60173,39.15139,39.82642,69.33461,43.97299,38.28351,35.8727,31.72613,22.95081,30.08678,22.17936,22.17936,34.23336,100.0,45.90163,39.92285,37.51205,27.77242,27.96528,28.25458,28.44744,24.01157,21.60077,21.31147,23.14368
